Datum,Bundesland,"Anzahl_Meldebereiche_Erwachsene","Aktuelle_COVID_Faelle_Erwachsene_ITS","Belegte_Intensivbetten_Erwachsene","Freie_Intensivbetten_Erwachsene","7_Tage_Notfallreserve_Erwachsene","Freie_IV_Kapazitaeten_Gesamt","Freie_IV_Kapazitaeten_Davon_COVID","Betriebssituation_Regulaerer_Betrieb","Betriebssituation_Teilweise_Eingeschraenkt","Betriebssituation_Eingeschraenkt","Betriebssituation_Keine_Angabe"
"2020-12-05T12:15:00+01:00",MECKLENBURG_VORPOMMERN,34,34,512,118,232,90,0,15,6,7,6
"2020-12-05T12:15:00+01:00",DEUTSCHLAND,1338,4038,20323,4168,11338,4027,0,573,279,337,149
"2020-12-06T12:15:00+01:00",HESSEN,100,345,1652,248,891,176,0,32,15,42,11
"2020-12-06T12:15:00+01:00",BADEN_WUERTTEMBERG,130,452,2084,467,1485,459,0,49,25,36,20
"2020-12-06T12:15:00+01:00",SCHLESWIG_HOLSTEIN,33,25,566,250,426,200,0,23,5,3,2
"2020-12-06T12:15:00+01:00",BAYERN,208,708,2864,592,1420,492,0,79,38,58,33
"2020-12-06T12:15:00+01:00",NORDRHEIN_WESTFALEN,319,963,4846,976,2483,808,0,122,80,88,29
"2020-12-06T12:15:00+01:00",SACHSEN,78,422,1206,287,686,347,0,27,20,25,6
"2020-12-06T12:15:00+01:00",BREMEN,12,33,162,12,131,12,0,0,5,5,2
"2020-12-06T12:15:00+01:00",HAMBURG,24,93,493,100,327,85,0,14,4,4,2
"2020-12-06T12:15:00+01:00",NIEDERSACHSEN,123,185,1559,483,1023,476,0,73,11,28,11
"2020-12-06T12:15:00+01:00",SACHSEN_ANHALT,43,61,676,185,372,205,0,25,5,10,3
"2020-12-06T12:15:00+01:00",RHEINLAND_PFALZ,77,176,810,266,445,279,0,36,27,11,3
"2020-12-06T12:15:00+01:00",BERLIN,53,338,1003,143,404,143,0,27,11,6,9
"2020-12-06T12:15:00+01:00",BRANDENBURG,49,98,566,142,390,110,0,19,11,13,6
"2020-12-06T12:15:00+01:00",SAARLAND,18,71,350,92,233,110,0,8,2,5,3
"2020-12-06T12:15:00+01:00",THUERINGEN,37,91,564,186,397,173,0,20,6,9,2
"2020-12-06T12:15:00+01:00",MECKLENBURG_VORPOMMERN,34,36,489,142,231,100,0,16,8,5,5
"2020-12-06T12:15:00+01:00",DEUTSCHLAND,1338,4097,19890,4571,11344,4175,0,570,273,348,147
"2020-12-07T12:15:00+01:00",HESSEN,100,349,1684,228,890,166,0,33,15,41,11
"2020-12-07T12:15:00+01:00",BADEN_WUERTTEMBERG,130,466,2095,467,1480,455,0,50,22,36,22
"2020-12-07T12:15:00+01:00",SCHLESWIG_HOLSTEIN,33,28,562,260,426,210,0,24,5,2,2
"2020-12-07T12:15:00+01:00",BAYERN,208,724,2898,566,1407,467,0,80,38,58,32
"2020-12-07T12:15:00+01:00",NORDRHEIN_WESTFALEN,320,972,4880,938,2480,830,0,115,90,82,33
"2020-12-07T12:15:00+01:00",SACHSEN,78,440,1237,255,675,352,0,27,19,26,6
"2020-12-07T12:15:00+01:00",BREMEN,12,34,170,27,132,16,0,2,5,4,1
"2020-12-07T12:15:00+01:00",HAMBURG,24,90,466,103,327,93,0,15,4,4,1
"2020-12-07T12:15:00+01:00",NIEDERSACHSEN,123,191,1574,510,1009,489,0,76,14,24,9
"2020-12-07T12:15:00+01:00",SACHSEN_ANHALT,43,63,676,192,373,204,0,25,5,10,3
"2020-12-07T12:15:00+01:00",BERLIN,53,344,1013,146,398,142,0,27,10,7,9
"2020-12-07T12:15:00+01:00",RHEINLAND_PFALZ,77,178,824,265,446,271,0,36,26,12,3
"2020-12-07T12:15:00+01:00",BRANDENBURG,49,100,553,161,388,124,0,19,14,11,5
"2020-12-07T12:15:00+01:00",SAARLAND,18,61,371,58,236,110,0,6,2,6,4
"2020-12-07T12:15:00+01:00",THUERINGEN,37,89,578,172,397,169,0,18,7,10,2
"2020-12-07T12:15:00+01:00",MECKLENBURG_VORPOMMERN,34,38,491,142,230,110,0,15,8,5,6
"2020-12-07T12:15:00+01:00",DEUTSCHLAND,1339,4167,20072,4490,11294,4208,0,568,284,338,149
"2020-12-08T12:15:00+01:00",HESSEN,100,360,1708,206,886,156,0,31,15,43,11
"2020-12-08T12:15:00+01:00",BADEN_WUERTTEMBERG,130,481,2120,425,1478,445,0,46,25,38,21
"2020-12-08T12:15:00+01:00",SCHLESWIG_HOLSTEIN,33,28,582,221,426,196,0,24,4,3,2
"2020-12-08T12:15:00+01:00",BAYERN,208,745,2931,498,1319,418,0,70,48,56,34
"2020-12-08T12:15:00+01:00",NORDRHEIN_WESTFALEN,320,970,4954,885,2474,805,0,115,93,80,32
"2020-12-08T12:15:00+01:00",SACHSEN,78,452,1276,224,669,344,0,29,18,25,6
"2020-12-08T12:15:00+01:00",BREMEN,12,32,176,23,132,15,0,1,4,6,1
"2020-12-08T12:15:00+01:00",HAMBURG,24,94,494,80,323,80,0,14,4,5,1
"2020-12-08T12:15:00+01:00",NIEDERSACHSEN,123,176,1624,449,1014,479,0,73,15,27,8
"2020-12-08T12:15:00+01:00",SACHSEN_ANHALT,43,62,689,175,371,201,0,24,5,10,4
"2020-12-08T12:15:00+01:00",RHEINLAND_PFALZ,77,179,842,244,444,260,0,36,24,14,3
"2020-12-08T12:15:00+01:00",BERLIN,53,349,1041,118,398,136,0,26,12,7,8
"2020-12-08T12:15:00+01:00",BRANDENBURG,49,108,575,133,382,111,0,17,13,14,5
"2020-12-08T12:15:00+01:00",SAARLAND,19,67,389,48,244,108,0,7,1,7,4
"2020-12-08T12:15:00+01:00",THUERINGEN,37,90,616,136,398,150,0,19,7,8,3
"2020-12-08T12:15:00+01:00",MECKLENBURG_VORPOMMERN,34,45,510,124,222,106,0,16,5,7,6
"2020-12-08T12:15:00+01:00",DEUTSCHLAND,1340,4238,20527,3989,11180,4010,0,548,293,350,149
"2020-12-09T12:15:00+01:00",HESSEN,100,378,1697,222,883,176,0,32,18,38,12
"2020-12-09T12:15:00+01:00",BADEN_WUERTTEMBERG,130,484,2139,407,1479,424,0,46,22,40,22
"2020-12-09T12:15:00+01:00",BAYERN,208,731,2976,468,1305,409,0,70,47,58,33
"2020-12-09T12:15:00+01:00",SCHLESWIG_HOLSTEIN,33,26,595,209,424,189,0,25,3,3,2
"2020-12-09T12:15:00+01:00",NORDRHEIN_WESTFALEN,321,974,5017,842,2459,740,0,113,91,88,29
"2020-12-09T12:15:00+01:00",SACHSEN,78,461,1281,221,652,335,0,29,19,23,7
"2020-12-09T12:15:00+01:00",BREMEN,12,32,188,14,128,14,0,1,4,5,2
"2020-12-09T12:15:00+01:00",HAMBURG,24,89,480,90,327,81,0,15,4,4,1
"2020-12-09T12:15:00+01:00",NIEDERSACHSEN,123,173,1639,436,1014,479,0,71,15,29,8
"2020-12-09T12:15:00+01:00",RHEINLAND_PFALZ,78,187,854,241,445,248,0,34,27,13,4
"2020-12-09T12:15:00+01:00",SACHSEN_ANHALT,43,73,695,181,370,180,0,19,9,10,5
"2020-12-09T12:15:00+01:00",BERLIN,53,354,1030,129,398,136,0,26,10,8,9
"2020-12-09T12:15:00+01:00",BRANDENBURG,49,107,561,147,384,117,0,19,14,10,6
"2020-12-09T12:15:00+01:00",THUERINGEN,37,90,609,134,400,150,0,17,7,11,2
"2020-12-09T12:15:00+01:00",SAARLAND,19,58,401,40,242,107,0,5,1,9,4
"2020-12-09T12:15:00+01:00",MECKLENBURG_VORPOMMERN,34,42,517,114,223,90,0,16,4,7,7
"2020-12-09T12:15:00+01:00",DEUTSCHLAND,1342,4259,20679,3895,11133,3875,0,538,295,356,153
"2020-12-10T12:15:00+01:00",HESSEN,100,375,1691,227,876,181,0,30,19,39,12
"2020-12-10T12:15:00+01:00",BADEN_WUERTTEMBERG,130,511,2130,398,1483,409,0,44,25,38,23
"2020-12-10T12:15:00+01:00",SCHLESWIG_HOLSTEIN,33,25,584,217,424,199,0,25,3,3,2
"2020-12-10T12:15:00+01:00",BAYERN,208,722,2975,467,1306,406,0,66,47,63,32
"2020-12-10T12:15:00+01:00",NORDRHEIN_WESTFALEN,320,990,5022,820,2450,733,0,114,86,94,26
"2020-12-10T12:15:00+01:00",SACHSEN,78,470,1303,199,653,298,0,26,17,27,8
"2020-12-10T12:15:00+01:00",BREMEN,12,33,186,14,131,13,0,2,3,5,2
"2020-12-10T12:15:00+01:00",HAMBURG,24,92,482,90,325,82,0,16,3,4,1
"2020-12-10T12:15:00+01:00",NIEDERSACHSEN,123,171,1653,417,1013,469,0,68,14,30,11
"2020-12-10T12:15:00+01:00",RHEINLAND_PFALZ,78,177,854,240,440,252,0,34,23,18,3
"2020-12-10T12:15:00+01:00",BERLIN,53,356,1049,114,398,129,0,26,11,7,9
"2020-12-10T12:15:00+01:00",SACHSEN_ANHALT,43,76,698,169,376,188,0,22,5,11,5
"2020-12-10T12:15:00+01:00",BRANDENBURG,49,114,569,143,377,106,0,19,13,12,5
"2020-12-10T12:15:00+01:00",THUERINGEN,37,101,623,118,401,152,0,18,7,10,2
"2020-12-10T12:15:00+01:00",SAARLAND,19,64,391,51,243,106,0,5,1,8,5
"2020-12-10T12:15:00+01:00",MECKLENBURG_VORPOMMERN,34,42,518,114,225,91,0,16,5,7,6
"2020-12-10T12:15:00+01:00",DEUTSCHLAND,1341,4319,20728,3798,11121,3814,0,531,282,376,152
"2020-12-11T12:15:00+01:00",HESSEN,100,374,1687,224,878,176,0,33,14,41,12
"2020-12-11T12:15:00+01:00",BADEN_WUERTTEMBERG,130,512,2137,391,1478,420,0,44,25,39,22
"2020-12-11T12:15:00+01:00",SCHLESWIG_HOLSTEIN,33,25,573,213,424,197,0,24,2,5,2
"2020-12-11T12:15:00+01:00",BAYERN,208,725,2972,442,1245,408,0,61,45,70,32
"2020-12-11T12:15:00+01:00",NORDRHEIN_WESTFALEN,320,1004,5007,794,2441,729,0,108,89,95,28
"2020-12-11T12:15:00+01:00",SACHSEN,78,512,1314,187,651,286,0,28,14,29,7
"2020-12-11T12:15:00+01:00",BREMEN,12,32,180,15,128,15,0,2,4,5,1
"2020-12-11T12:15:00+01:00",HAMBURG,24,95,493,76,325,76,0,17,4,3,0
"2020-12-11T12:15:00+01:00",NIEDERSACHSEN,123,173,1639,415,1010,465,0,70,10,33,10
"2020-12-11T12:15:00+01:00",RHEINLAND_PFALZ,78,173,837,244,441,240,0,30,23,20,5
"2020-12-11T12:15:00+01:00",BERLIN,53,360,1042,110,398,119,0,25,10,10,8
"2020-12-11T12:15:00+01:00",SACHSEN_ANHALT,43,83,712,160,377,185,0,17,9,12,5
"2020-12-11T12:15:00+01:00",BRANDENBURG,49,125,558,152,372,114,0,20,13,11,5
"2020-12-11T12:15:00+01:00",THUERINGEN,37,106,600,142,400,142,0,17,8,10,2
"2020-12-11T12:15:00+01:00",SAARLAND,19,74,398,48,244,108,0,5,1,8,5
"2020-12-11T12:15:00+01:00",MECKLENBURG_VORPOMMERN,34,41,513,112,226,85,0,16,5,7,6
"2020-12-11T12:15:00+01:00",DEUTSCHLAND,1341,4414,20662,3725,11038,3765,0,517,276,398,150
"2020-12-12T12:15:00+01:00",HESSEN,100,392,1692,208,887,173,0,31,14,42,13
"2020-12-12T12:15:00+01:00",BADEN_WUERTTEMBERG,130,522,2126,399,1472,415,0,42,25,41,22
"2020-12-12T12:15:00+01:00",SCHLESWIG_HOLSTEIN,33,25,574,216,426,191,0,21,2,7,3
"2020-12-12T12:15:00+01:00",BAYERN,208,733,2914,488,1229,429,0,61,46,70,31
"2020-12-12T12:15:00+01:00",NORDRHEIN_WESTFALEN,321,1025,4938,849,2456,728,0,115,84,94,28
"2020-12-12T12:15:00+01:00",SACHSEN,78,523,1311,188,648,284,0,28,16,26,8
"2020-12-12T12:15:00+01:00",BREMEN,12,35,158,25,130,22,0,0,5,5,2
"2020-12-12T12:15:00+01:00",HAMBURG,24,89,490,77,326,81,0,17,4,3,0
"2020-12-12T12:15:00+01:00",NIEDERSACHSEN,123,176,1600,429,1023,461,0,65,12,34,12
"2020-12-12T12:15:00+01:00",RHEINLAND_PFALZ,78,180,838,243,446,257,0,31,24,19,4
"2020-12-12T12:15:00+01:00",BERLIN,53,354,1016,132,400,144,0,27,8,9,9
"2020-12-12T12:15:00+01:00",SACHSEN_ANHALT,43,80,687,171,378,200,0,18,9,11,5
"2020-12-12T12:15:00+01:00",BRANDENBURG,49,129,545,164,372,126,0,22,13,9,5
"2020-12-12T12:15:00+01:00",SAARLAND,19,71,366,70,255,116,0,5,1,8,5
"2020-12-12T12:15:00+01:00",THUERINGEN,37,102,583,158,394,139,0,16,10,9,2
"2020-12-12T12:15:00+01:00",MECKLENBURG_VORPOMMERN,34,39,498,131,230,92,0,19,3,6,6
"2020-12-12T12:15:00+01:00",DEUTSCHLAND,1342,4475,20336,3948,11072,3858,0,518,276,393,155
"2020-12-13T12:15:00+01:00",HESSEN,100,394,1661,234,879,171,0,32,14,42,12
"2020-12-13T12:15:00+01:00",BADEN_WUERTTEMBERG,130,527,2089,432,1472,415,0,44,25,40,21
"2020-12-13T12:15:00+01:00",SCHLESWIG_HOLSTEIN,33,28,572,218,426,193,0,22,3,5,3
"2020-12-13T12:15:00+01:00",BAYERN,208,750,2889,516,1241,451,0,59,52,65,32
"2020-12-13T12:15:00+01:00",NORDRHEIN_WESTFALEN,321,1045,4856,912,2466,744,0,118,81,96,26
"2020-12-13T12:15:00+01:00",SACHSEN,78,520,1287,206,650,290,0,27,16,27,8
"2020-12-13T12:15:00+01:00",BREMEN,12,36,156,28,133,21,0,0,5,5,2
"2020-12-13T12:15:00+01:00",HAMBURG,24,88,476,92,326,85,0,15,5,3,1
"2020-12-13T12:15:00+01:00",NIEDERSACHSEN,123,178,1561,450,1027,474,0,65,16,30,12
"2020-12-13T12:15:00+01:00",SACHSEN_ANHALT,43,87,679,181,378,203,0,18,9,11,5
"2020-12-13T12:15:00+01:00",BERLIN,53,358,995,151,399,165,0,28,9,7,9
"2020-12-13T12:15:00+01:00",RHEINLAND_PFALZ,78,181,817,263,444,257,0,30,22,22,4
"2020-12-13T12:15:00+01:00",BRANDENBURG,49,130,539,173,371,135,0,21,13,10,5
"2020-12-13T12:15:00+01:00",THUERINGEN,37,111,571,155,399,144,0,16,10,9,2
"2020-12-13T12:15:00+01:00",SAARLAND,19,68,350,85,253,116,0,6,2,6,5
"2020-12-13T12:15:00+01:00",MECKLENBURG_VORPOMMERN,34,40,490,145,231,112,0,18,3,7,6
"2020-12-13T12:15:00+01:00",DEUTSCHLAND,1342,4541,19988,4241,11095,3976,0,519,285,385,153
"2020-12-14T12:15:00+01:00",HESSEN,100,397,1667,242,874,168,0,32,16,41,11
"2020-12-14T12:15:00+01:00",BADEN_WUERTTEMBERG,130,552,2096,419,1467,409,0,42,27,39,22
"2020-12-14T12:15:00+01:00",SCHLESWIG_HOLSTEIN,33,29,571,219,430,189,0,20,5,6,2
"2020-12-14T12:15:00+01:00",BAYERN,208,782,2908,500,1231,450,0,57,52,66,33
"2020-12-14T12:15:00+01:00",NORDRHEIN_WESTFALEN,321,1054,4954,833,2465,675,0,116,83,98,24
"2020-12-14T12:15:00+01:00",SACHSEN,78,540,1289,216,643,275,0,24,18,28,8
"2020-12-14T12:15:00+01:00",BREMEN,12,37,170,33,134,17,0,0,6,4,2
"2020-12-14T12:15:00+01:00",HAMBURG,24,92,471,99,326,81,0,15,4,4,1
"2020-12-14T12:15:00+01:00",NIEDERSACHSEN,123,181,1586,454,1018,469,2,71,18,24,10
"2020-12-14T12:15:00+01:00",RHEINLAND_PFALZ,78,187,829,259,449,254,0,33,21,20,4
"2020-12-14T12:15:00+01:00",SACHSEN_ANHALT,43,93,694,158,383,187,0,19,10,9,5
"2020-12-14T12:15:00+01:00",BERLIN,53,365,1011,144,398,147,0,25,11,7,10
"2020-12-14T12:15:00+01:00",BRANDENBURG,49,133,534,179,374,121,0,22,12,10,5
"2020-12-14T12:15:00+01:00",THUERINGEN,37,114,584,152,399,146,0,18,8,9,2
"2020-12-14T12:15:00+01:00",SAARLAND,19,69,389,52,252,112,0,6,0,9,4
"2020-12-14T12:15:00+01:00",MECKLENBURG_VORPOMMERN,34,36,487,149,228,116,0,19,5,5,5
"2020-12-14T12:15:00+01:00",DEUTSCHLAND,1342,4661,20240,4108,11071,3816,2,519,296,379,148
"2020-12-15T12:15:00+01:00",HESSEN,100,415,1707,201,870,158,0,32,16,41,11
"2020-12-15T12:15:00+01:00",BADEN_WUERTTEMBERG,130,546,2148,382,1458,394,0,38,28,41,23
"2020-12-15T12:15:00+01:00",SCHLESWIG_HOLSTEIN,33,28,579,216,430,199,0,21,5,5,2
"2020-12-15T12:15:00+01:00",BAYERN,208,780,2950,464,1234,422,0,58,49,70,31
"2020-12-15T12:15:00+01:00",NORDRHEIN_WESTFALEN,321,1064,4983,811,2461,700,0,117,86,95,23
"2020-12-15T12:15:00+01:00",SACHSEN,78,552,1339,177,639,245,0,23,18,29,8
"2020-12-15T12:15:00+01:00",BREMEN,12,38,175,28,135,19,0,0,4,6,2
"2020-12-15T12:15:00+01:00",HAMBURG,24,95,477,100,318,86,0,15,5,4,0
"2020-12-15T12:15:00+01:00",NIEDERSACHSEN,123,184,1665,367,1017,417,2,69,19,25,10
"2020-12-15T12:15:00+01:00",SACHSEN_ANHALT,43,98,712,144,378,168,0,21,7,10,5
"2020-12-15T12:15:00+01:00",RHEINLAND_PFALZ,78,187,852,239,435,261,0,29,24,20,5
"2020-12-15T12:15:00+01:00",BERLIN,53,368,1019,118,397,133,0,24,11,9,9
"2020-12-15T12:15:00+01:00",BRANDENBURG,49,137,554,165,350,117,0,22,9,13,5
"2020-12-15T12:15:00+01:00",SAARLAND,19,73,396,51,243,100,0,6,0,9,4
"2020-12-15T12:15:00+01:00",THUERINGEN,37,120,600,134,397,137,0,18,7,10,2
"2020-12-15T12:15:00+01:00",MECKLENBURG_VORPOMMERN,34,37,503,134,230,104,0,18,8,3,5
"2020-12-15T12:15:00+01:00",DEUTSCHLAND,1342,4722,20659,3731,10992,3660,2,511,296,390,145
"2020-12-16T12:15:00+01:00",HESSEN,100,421,1681,230,868,170,0,33,16,40,11
"2020-12-16T12:15:00+01:00",BADEN_WUERTTEMBERG,130,569,2169,310,1337,328,0,35,28,44,23
"2020-12-16T12:15:00+01:00",SCHLESWIG_HOLSTEIN,33,28,584,213,430,198,0,23,5,3,2
"2020-12-16T12:15:00+01:00",BAYERN,208,800,2975,447,1225,383,0,56,48,74,30
"2020-12-16T12:15:00+01:00",NORDRHEIN_WESTFALEN,321,1061,4970,807,2452,686,0,104,89,106,22
"2020-12-16T12:15:00+01:00",SACHSEN,78,580,1350,162,627,235,0,25,17,28,8
"2020-12-16T12:15:00+01:00",BREMEN,12,40,185,20,135,16,0,0,4,6,2
"2020-12-16T12:15:00+01:00",HAMBURG,24,94,501,79,313,66,0,13,4,6,1
"2020-12-16T12:15:00+01:00",NIEDERSACHSEN,123,182,1628,398,1013,439,1,71,17,24,11
"2020-12-16T12:15:00+01:00",RHEINLAND_PFALZ,78,184,850,239,436,252,0,29,26,19,4
"2020-12-16T12:15:00+01:00",BERLIN,53,368,1030,103,388,111,0,24,10,11,8
"2020-12-16T12:15:00+01:00",SACHSEN_ANHALT,43,102,702,137,382,168,0,19,5,14,5
"2020-12-16T12:15:00+01:00",BRANDENBURG,49,146,580,149,345,117,0,19,11,14,5
"2020-12-16T12:15:00+01:00",THUERINGEN,37,120,617,109,392,120,0,14,8,13,2
"2020-12-16T12:15:00+01:00",SAARLAND,19,73,385,66,240,108,0,6,1,8,4
"2020-12-16T12:15:00+01:00",MECKLENBURG_VORPOMMERN,34,52,516,120,228,95,0,16,8,4,6
"2020-12-16T12:15:00+01:00",DEUTSCHLAND,1342,4820,20723,3589,10811,3492,1,487,297,414,144
"2020-12-17T12:15:00+01:00",HESSEN,100,423,1698,211,864,161,0,33,15,41,11
"2020-12-17T12:15:00+01:00",BADEN_WUERTTEMBERG,130,564,2177,318,1332,331,0,37,28,45,20
"2020-12-17T12:15:00+01:00",BAYERN,208,794,2993,428,1222,374,0,56,46,75,31
"2020-12-17T12:15:00+01:00",SCHLESWIG_HOLSTEIN,33,28,584,211,430,192,0,23,6,2,2
"2020-12-17T12:15:00+01:00",NORDRHEIN_WESTFALEN,321,1065,4933,862,2449,724,0,100,86,112,23
"2020-12-17T12:15:00+01:00",SACHSEN,78,573,1330,186,619,255,0,23,17,29,9
"2020-12-17T12:15:00+01:00",BREMEN,12,36,184,24,131,19,0,1,3,7,1
"2020-12-17T12:15:00+01:00",HAMBURG,24,102,494,73,328,58,0,13,4,6,1
"2020-12-17T12:15:00+01:00",NIEDERSACHSEN,123,192,1615,412,1017,445,1,72,16,25,10
"2020-12-17T12:15:00+01:00",RHEINLAND_PFALZ,78,179,835,253,432,250,0,29,24,21,4
"2020-12-17T12:15:00+01:00",BERLIN,53,381,1020,119,386,124,0,25,11,10,7
"2020-12-17T12:15:00+01:00",SACHSEN_ANHALT,43,103,715,130,367,152,0,18,6,15,4
"2020-12-17T12:15:00+01:00",BRANDENBURG,49,147,578,141,341,103,0,18,10,15,6
"2020-12-17T12:15:00+01:00",THUERINGEN,37,122,610,119,389,126,0,16,8,10,3
"2020-12-17T12:15:00+01:00",SAARLAND,19,72,384,67,241,110,0,5,2,8,4
"2020-12-17T12:15:00+01:00",MECKLENBURG_VORPOMMERN,34,58,505,131,229,101,0,15,9,5,5
"2020-12-17T12:15:00+01:00",DEUTSCHLAND,1342,4839,20655,3685,10777,3525,1,484,291,426,141
"2020-12-18T12:15:00+01:00",HESSEN,100,421,1665,219,864,185,55,30,15,44,11
"2020-12-18T12:15:00+01:00",BADEN_WUERTTEMBERG,130,570,2167,324,1336,343,111,34,33,45,18
"2020-12-18T12:15:00+01:00",SCHLESWIG_HOLSTEIN,33,29,588,202,430,179,58,20,8,3,2
"2020-12-18T12:15:00+01:00",BAYERN,209,807,2999,432,1184,383,170,52,47,77,33
"2020-12-18T12:15:00+01:00",NORDRHEIN_WESTFALEN,321,1071,5012,782,2446,672,251,96,86,113,26
"2020-12-18T12:15:00+01:00",SACHSEN,78,575,1333,189,608,258,64,21,16,32,9
"2020-12-18T12:15:00+01:00",BREMEN,12,33,177,24,134,24,17,2,4,5,1
"2020-12-18T12:15:00+01:00",HAMBURG,24,103,484,81,324,54,16,12,5,6,1
"2020-12-18T12:15:00+01:00",NIEDERSACHSEN,123,202,1597,411,1033,452,173,67,16,28,12
"2020-12-18T12:15:00+01:00",SACHSEN_ANHALT,43,112,717,132,358,117,53,15,9,16,3
"2020-12-18T12:15:00+01:00",RHEINLAND_PFALZ,78,194,858,230,428,234,72,30,20,24,4
"2020-12-18T12:15:00+01:00",BERLIN,53,361,1002,128,386,176,43,22,10,14,7
"2020-12-18T12:15:00+01:00",BRANDENBURG,49,155,571,143,333,104,48,16,10,17,6
"2020-12-18T12:15:00+01:00",SAARLAND,19,80,384,66,238,116,35,6,1,8,4
"2020-12-18T12:15:00+01:00",THUERINGEN,37,122,603,123,385,120,48,13,9,11,4
"2020-12-18T12:15:00+01:00",MECKLENBURG_VORPOMMERN,34,54,504,150,228,114,43,16,8,5,5
"2020-12-18T12:15:00+01:00",DEUTSCHLAND,1343,4889,20661,3636,10715,3531,1257,452,297,448,146
"2020-12-19T12:15:00+01:00",HESSEN,100,427,1611,251,865,197,64,28,16,44,12
"2020-12-19T12:15:00+01:00",BADEN_WUERTTEMBERG,129,576,2090,319,1329,314,141,33,35,44,17
"2020-12-19T12:15:00+01:00",BAYERN,209,794,2957,446,1159,391,187,54,48,76,31
"2020-12-19T12:15:00+01:00",SCHLESWIG_HOLSTEIN,33,28,576,209,432,194,52,21,5,3,4
"2020-12-19T12:15:00+01:00",NORDRHEIN_WESTFALEN,321,1049,4915,825,2456,703,300,92,85,120,24
"2020-12-19T12:15:00+01:00",SACHSEN,77,582,1312,201,613,258,81,21,18,30,8
"2020-12-19T12:15:00+01:00",BREMEN,12,36,165,23,134,25,17,1,4,6,1
"2020-12-19T12:15:00+01:00",HAMBURG,24,104,489,75,322,48,14,11,6,6,1
"2020-12-19T12:15:00+01:00",NIEDERSACHSEN,123,197,1573,434,1024,464,184,61,25,26,11
"2020-12-19T12:15:00+01:00",SACHSEN_ANHALT,43,129,703,141,362,101,52,14,9,17,3
"2020-12-19T12:15:00+01:00",BERLIN,53,368,989,144,385,143,45,22,11,12,8
"2020-12-19T12:15:00+01:00",RHEINLAND_PFALZ,78,209,844,249,434,236,86,29,18,26,5
"2020-12-19T12:15:00+01:00",BRANDENBURG,49,173,578,130,329,96,47,16,9,20,4
"2020-12-19T12:15:00+01:00",THUERINGEN,37,133,580,140,386,125,60,14,7,13,3
"2020-12-19T12:15:00+01:00",SAARLAND,19,75,349,100,238,116,35,6,1,8,4
"2020-12-19T12:15:00+01:00",MECKLENBURG_VORPOMMERN,34,50,513,143,228,112,54,17,7,5,5
"2020-12-19T12:15:00+01:00",DEUTSCHLAND,1341,4930,20244,3830,10696,3523,1419,440,304,456,141
"2020-12-20T12:15:00+01:00",HESSEN,100,424,1588,264,870,189,76,30,14,44,12
"2020-12-20T12:15:00+01:00",BADEN_WUERTTEMBERG,129,591,2052,356,1325,335,144,33,33,46,17
"2020-12-20T12:15:00+01:00",SCHLESWIG_HOLSTEIN,33,29,553,216,451,204,54,20,6,3,4
"2020-12-20T12:15:00+01:00",BAYERN,209,804,2881,512,1157,431,191,55,55,69,30
"2020-12-20T12:15:00+01:00",NORDRHEIN_WESTFALEN,320,1074,4833,875,2448,705,301,92,84,118,26
"2020-12-20T12:15:00+01:00",SACHSEN,77,589,1294,216,619,276,78,22,15,30,10
"2020-12-20T12:15:00+01:00",BREMEN,12,37,159,29,134,31,17,0,6,5,1
"2020-12-20T12:15:00+01:00",HAMBURG,24,105,457,76,325,49,18,9,9,5,1
"2020-12-20T12:15:00+01:00",NIEDERSACHSEN,123,204,1561,441,1022,449,183,64,22,26,11
"2020-12-20T12:15:00+01:00",SACHSEN_ANHALT,43,135,674,170,362,126,56,14,10,16,3
"2020-12-20T12:15:00+01:00",RHEINLAND_PFALZ,78,205,830,263,438,239,100,29,17,28,4
"2020-12-20T12:15:00+01:00",BERLIN,53,368,982,153,385,142,42,24,10,13,6
"2020-12-20T12:15:00+01:00",BRANDENBURG,49,175,576,124,329,95,49,14,12,18,5
"2020-12-20T12:15:00+01:00",THUERINGEN,37,146,573,138,386,124,58,13,8,13,3
"2020-12-20T12:15:00+01:00",SAARLAND,19,77,347,98,243,104,26,4,1,9,5
"2020-12-20T12:15:00+01:00",MECKLENBURG_VORPOMMERN,34,55,496,165,227,137,57,17,6,5,6
"2020-12-20T12:15:00+01:00",DEUTSCHLAND,1340,5018,19856,4096,10721,3636,1450,440,308,448,144
"2020-12-21T12:15:00+01:00",HESSEN,100,436,1632,254,865,192,72,29,16,43,12
"2020-12-21T12:15:00+01:00",BADEN_WUERTTEMBERG,129,601,2069,346,1323,312,146,35,29,48,17
"2020-12-21T12:15:00+01:00",SCHLESWIG_HOLSTEIN,33,30,559,207,438,203,74,19,6,4,4
"2020-12-21T12:15:00+01:00",BAYERN,209,817,2893,503,1153,454,194,52,53,73,31
"2020-12-21T12:15:00+01:00",NORDRHEIN_WESTFALEN,321,1119,4918,865,2457,697,351,98,81,119,23
"2020-12-21T12:15:00+01:00",SACHSEN,77,595,1287,192,625,231,79,23,14,30,10
"2020-12-21T12:15:00+01:00",BREMEN,12,40,176,21,138,25,13,0,5,5,2
"2020-12-21T12:15:00+01:00",HAMBURG,24,105,470,79,322,44,21,8,8,7,1
